Timestamp,Email address,What is your name?,Please enter your email address.,What is your age group?,What is your gender?,How frequently do you order food from Swiggy?,What type of food do you usually order?,What time of day do you usually place your order?,What is your average order value?,Rate your overall delivery experience with Swiggy?,Was the delivery on time?,How would you rate the food packaging quality?,Did you face any issues with the delivery executive?,How easy is it to navigate the Swiggy app/website?,What is your preferred payment method?,Which mode do you prefer more?
24/10/2024 17:11:12,user281@example.com,User 281,user281@example.com,35-44,Female,Daily,Indian Cuisine,Late Night (After 10 PM),₹500 - ₹1000,4,Yes,5,No,2,Credit/Debit Card,Cafes
24/10/2024 17:11:13,user282@example.com,User 282,user282@example.com,25-34,Female,Occasionally,Desserts,Lunch (12 PM - 3 PM),Less than ₹200,1,Yes,4,No,3,"UPI (e.g., Google Pay, PhonePe)",Cafes
24/10/2024 17:11:13,user283@example.com,User 283,user283@example.com,18-24,Non-binary/Other,Occasionally,Beverages,Dinner (7 PM - 10 PM),Less than ₹200,4,Yes,2,No,3,Cash on Delivery,Cafes
24/10/2024 17:11:13,user284@example.com,User 284,user284@example.com,35-44,Male,Monthly,Indian Cuisine,Late Night (After 10 PM),₹200 - ₹500,1,Yes,4,No,3,Net Banking,Cafes
24/10/2024 17:11:14,user285@example.com,User 285,user285@example.com,45-54,Male,Occasionally,Desserts,Late Night (After 10 PM),₹500 - ₹1000,2,No,5,Yes,5,Net Banking,Dine restaurant
24/10/2024 17:11:14,user286@example.com,User 286,user286@example.com,35-44,Female,Monthly,Healthy/Organic,Breakfast (6 AM - 10 AM),Less than ₹200,3,No,3,No,5,"UPI (e.g., Google Pay, PhonePe)",Dine restaurant
24/10/2024 17:11:14,user287@example.com,User 287,user287@example.com,55+,Male,Weekly,Beverages,Lunch (12 PM - 3 PM),Less than ₹200,2,Yes,3,Yes,5,"UPI (e.g., Google Pay, PhonePe)",Cafes
24/10/2024 17:11:14,user288@example.com,User 288,user288@example.com,55+,Male,Occasionally,Italian Cuisine,Lunch (12 PM - 3 PM),Less than ₹200,2,No,3,No,1,"UPI (e.g., Google Pay, PhonePe)",Dine restaurant
24/10/2024 17:11:15,user289@example.com,User 289,user289@example.com,55+,Male,Weekly,Italian Cuisine,Lunch (12 PM - 3 PM),Less than ₹200,4,No,4,No,3,Net Banking,Dine restaurant
24/10/2024 17:11:15,user290@example.com,User 290,user290@example.com,45-54,Female,Occasionally,Indian Cuisine,Breakfast (6 AM - 10 AM),Less than ₹200,2,No,5,Yes,5,Net Banking,Cafes
24/10/2024 17:11:16,user291@example.com,User 291,user291@example.com,35-44,Prefer not to say,Occasionally,Indian Cuisine,Lunch (12 PM - 3 PM),Less than ₹200,1,No,1,Yes,1,Cash on Delivery,Dine restaurant
24/10/2024 17:11:16,user292@example.com,User 292,user292@example.com,45-54,Prefer not to say,Occasionally,Desserts,Dinner (7 PM - 10 PM),Less than ₹200,4,Yes,3,No,4,Cash on Delivery,Cafes
24/10/2024 17:11:16,user293@example.com,User 293,user293@example.com,18-24,Male,Weekly,Other,Dinner (7 PM - 10 PM),₹200 - ₹500,5,No,4,No,5,Net Banking,Cafes
24/10/2024 17:11:17,user294@example.com,User 294,user294@example.com,18-24,Female,Occasionally,Healthy/Organic,Late Night (After 10 PM),Less than ₹200,5,Yes,4,No,3,Credit/Debit Card,Dine restaurant
24/10/2024 17:11:17,user295@example.com,User 295,user295@example.com,35-44,Female,Occasionally,Other,Breakfast (6 AM - 10 AM),Less than ₹200,2,Yes,3,No,2,Cash on Delivery,Cafes
24/10/2024 17:11:18,user296@example.com,User 296,user296@example.com,45-54,Non-binary/Other,Occasionally,Beverages,Breakfast (6 AM - 10 AM),₹200 - ₹500,4,No,4,No,5,Net Banking,Cafes
24/10/2024 17:11:18,user297@example.com,User 297,user297@example.com,18-24,Female,Weekly,Indian Cuisine,Late Night (After 10 PM),More than ₹1000,4,No,2,Yes,5,"UPI (e.g., Google Pay, PhonePe)",Dine restaurant
24/10/2024 17:11:18,user298@example.com,User 298,user298@example.com,18-24,Female,Occasionally,Indian Cuisine,Lunch (12 PM - 3 PM),₹500 - ₹1000,2,Yes,2,No,4,Credit/Debit Card,Cafes
24/10/2024 17:11:19,user299@example.com,User 299,user299@example.com,25-34,Female,Occasionally,Italian Cuisine,Dinner (7 PM - 10 PM),₹500 - ₹1000,2,Yes,5,No,2,"UPI (e.g., Google Pay, PhonePe)",Dine restaurant
24/10/2024 17:11:19,user300@example.com,User 300,user300@example.com,25-34,Male,Monthly,Healthy/Organic,Lunch (12 PM - 3 PM),Less than ₹200,3,Yes,4,Yes,5,"UPI (e.g., Google Pay, PhonePe)",Cafes
24/10/2024 17:11:19,user301@example.com,User 301,user301@example.com,45-54,Female,Weekly,Indian Cuisine,Late Night (After 10 PM),₹200 - ₹500,3,No,5,No,2,Cash on Delivery,Cafes
24/10/2024 17:11:19,user302@example.com,User 302,user302@example.com,25-34,Prefer not to say,Daily,Desserts,Lunch (12 PM - 3 PM),Less than ₹200,1,No,4,Yes,4,Net Banking,Cafes
24/10/2024 17:11:20,user303@example.com,User 303,user303@example.com,55+,Female,Weekly,Healthy/Organic,Dinner (7 PM - 10 PM),Less than ₹200,2,Yes,3,Yes,5,Net Banking,Dine restaurant
24/10/2024 17:11:20,user304@example.com,User 304,user304@example.com,25-34,Non-binary/Other,Occasionally,Indian Cuisine,Breakfast (6 AM - 10 AM),Less than ₹200,5,No,2,No,4,Credit/Debit Card,Cafes
24/10/2024 17:11:20,user305@example.com,User 305,user305@example.com,25-34,Non-binary/Other,Weekly,Other,Breakfast (6 AM - 10 AM),More than ₹1000,4,Yes,5,Yes,5,Credit/Debit Card,Dine restaurant
24/10/2024 17:11:20,user306@example.com,User 306,user306@example.com,25-34,Female,Weekly,Other,Breakfast (6 AM - 10 AM),₹200 - ₹500,3,Yes,5,No,1,Credit/Debit Card,Dine restaurant
24/10/2024 17:11:21,user307@example.com,User 307,user307@example.com,45-54,Prefer not to say,Monthly,Chinese Cuisine,Breakfast (6 AM - 10 AM),₹200 - ₹500,3,Yes,5,No,2,"Wallet (e.g., Paytm, Amazon Pay)",Cafes
24/10/2024 17:11:22,user308@example.com,User 308,user308@example.com,25-34,Male,Monthly,Desserts,Breakfast (6 AM - 10 AM),₹500 - ₹1000,2,No,4,No,4,"UPI (e.g., Google Pay, PhonePe)",Dine restaurant
24/10/2024 17:11:23,user309@example.com,User 309,user309@example.com,35-44,Male,Daily,Italian Cuisine,Late Night (After 10 PM),₹200 - ₹500,4,No,2,No,2,Credit/Debit Card,Cafes
24/10/2024 17:11:23,user310@example.com,User 310,user310@example.com,45-54,Male,Weekly,Other,Late Night (After 10 PM),Less than ₹200,4,Yes,5,No,2,Credit/Debit Card,Dine restaurant
24/10/2024 17:11:23,user311@example.com,User 311,user311@example.com,25-34,Non-binary/Other,Daily,Beverages,Breakfast (6 AM - 10 AM),₹200 - ₹500,2,No,2,Yes,3,Credit/Debit Card,Cafes
24/10/2024 17:11:24,user312@example.com,User 312,user312@example.com,55+,Female,Weekly,Indian Cuisine,Late Night (After 10 PM),Less than ₹200,4,Yes,4,Yes,1,"Wallet (e.g., Paytm, Amazon Pay)",Dine restaurant
24/10/2024 17:11:24,user313@example.com,User 313,user313@example.com,55+,Male,Daily,Desserts,Lunch (12 PM - 3 PM),₹200 - ₹500,1,No,2,No,2,Net Banking,Dine restaurant
24/10/2024 17:11:24,user314@example.com,User 314,user314@example.com,45-54,Prefer not to say,Weekly,Other,Lunch (12 PM - 3 PM),More than ₹1000,3,No,2,Yes,2,Net Banking,Cafes
24/10/2024 17:11:24,user315@example.com,User 315,user315@example.com,18-24,Non-binary/Other,Daily,Italian Cuisine,Late Night (After 10 PM),Less than ₹200,4,No,5,Yes,4,Credit/Debit Card,Dine restaurant
24/10/2024 17:11:25,user316@example.com,User 316,user316@example.com,55+,Non-binary/Other,Daily,Italian Cuisine,Late Night (After 10 PM),₹200 - ₹500,5,No,4,No,3,Net Banking,Cafes
24/10/2024 17:11:25,user317@example.com,User 317,user317@example.com,45-54,Non-binary/Other,Occasionally,Chinese Cuisine,Late Night (After 10 PM),Less than ₹200,2,No,4,No,1,"UPI (e.g., Google Pay, PhonePe)",Cafes
24/10/2024 17:11:26,user318@example.com,User 318,user318@example.com,25-34,Female,Monthly,Desserts,Breakfast (6 AM - 10 AM),More than ₹1000,2,Yes,1,Yes,4,Credit/Debit Card,Dine restaurant
24/10/2024 17:11:26,user319@example.com,User 319,user319@example.com,55+,Male,Weekly,Chinese Cuisine,Dinner (7 PM - 10 PM),₹500 - ₹1000,3,No,5,No,2,"Wallet (e.g., Paytm, Amazon Pay)",Dine restaurant
24/10/2024 17:11:26,user320@example.com,User 320,user320@example.com,45-54,Non-binary/Other,Monthly,Italian Cuisine,Lunch (12 PM - 3 PM),₹500 - ₹1000,2,No,2,No,3,Cash on Delivery,Dine restaurant
24/10/2024 17:11:27,user321@example.com,User 321,user321@example.com,25-34,Prefer not to say,Daily,Italian Cuisine,Breakfast (6 AM - 10 AM),Less than ₹200,2,No,1,Yes,1,Cash on Delivery,Dine restaurant
24/10/2024 17:11:28,user322@example.com,User 322,user322@example.com,45-54,Prefer not to say,Daily,Desserts,Breakfast (6 AM - 10 AM),₹200 - ₹500,2,No,1,No,2,Cash on Delivery,Dine restaurant
24/10/2024 17:11:28,user323@example.com,User 323,user323@example.com,18-24,Female,Monthly,Desserts,Late Night (After 10 PM),More than ₹1000,5,Yes,2,No,2,Net Banking,Cafes
24/10/2024 17:11:28,user324@example.com,User 324,user324@example.com,45-54,Female,Monthly,Beverages,Lunch (12 PM - 3 PM),More than ₹1000,5,Yes,5,Yes,4,"UPI (e.g., Google Pay, PhonePe)",Dine restaurant
24/10/2024 17:11:29,user325@example.com,User 325,user325@example.com,18-24,Non-binary/Other,Weekly,Other,Late Night (After 10 PM),More than ₹1000,1,No,4,Yes,3,"Wallet (e.g., Paytm, Amazon Pay)",Cafes
24/10/2024 17:11:29,user326@example.com,User 326,user326@example.com,18-24,Prefer not to say,Monthly,Chinese Cuisine,Breakfast (6 AM - 10 AM),₹500 - ₹1000,2,Yes,5,Yes,5,Credit/Debit Card,Cafes
24/10/2024 17:11:29,user327@example.com,User 327,user327@example.com,25-34,Female,Occasionally,Beverages,Breakfast (6 AM - 10 AM),Less than ₹200,5,No,1,Yes,4,Net Banking,Cafes
24/10/2024 17:11:30,user328@example.com,User 328,user328@example.com,25-34,Male,Monthly,Beverages,Late Night (After 10 PM),₹500 - ₹1000,5,Yes,4,Yes,1,Cash on Delivery,Dine restaurant
24/10/2024 17:11:30,user329@example.com,User 329,user329@example.com,45-54,Prefer not to say,Occasionally,Beverages,Breakfast (6 AM - 10 AM),Less than ₹200,1,Yes,5,Yes,5,Net Banking,Dine restaurant
24/10/2024 17:11:30,user330@example.com,User 330,user330@example.com,25-34,Non-binary/Other,Monthly,Indian Cuisine,Late Night (After 10 PM),More than ₹1000,3,No,4,Yes,2,Credit/Debit Card,Cafes
24/10/2024 17:11:31,user331@example.com,User 331,user331@example.com,25-34,Male,Monthly,Italian Cuisine,Lunch (12 PM - 3 PM),More than ₹1000,2,No,5,Yes,4,Cash on Delivery,Dine restaurant
24/10/2024 17:11:31,user332@example.com,User 332,user332@example.com,45-54,Male,Occasionally,Beverages,Dinner (7 PM - 10 PM),₹500 - ₹1000,5,Yes,2,No,5,Cash on Delivery,Cafes
24/10/2024 17:11:31,user333@example.com,User 333,user333@example.com,25-34,Prefer not to say,Monthly,Chinese Cuisine,Late Night (After 10 PM),₹500 - ₹1000,5,Yes,4,No,3,Net Banking,Cafes
24/10/2024 17:11:31,user334@example.com,User 334,user334@example.com,55+,Prefer not to say,Monthly,Other,Late Night (After 10 PM),Less than ₹200,3,No,4,Yes,2,Credit/Debit Card,Cafes
24/10/2024 17:11:32,user335@example.com,User 335,user335@example.com,25-34,Non-binary/Other,Daily,Beverages,Lunch (12 PM - 3 PM),₹500 - ₹1000,5,Yes,2,Yes,4,"Wallet (e.g., Paytm, Amazon Pay)",Dine restaurant
24/10/2024 17:11:32,user336@example.com,User 336,user336@example.com,45-54,Female,Weekly,Desserts,Dinner (7 PM - 10 PM),₹200 - ₹500,2,No,4,Yes,2,"UPI (e.g., Google Pay, PhonePe)",Dine restaurant
24/10/2024 17:11:33,user337@example.com,User 337,user337@example.com,45-54,Female,Weekly,Chinese Cuisine,Breakfast (6 AM - 10 AM),Less than ₹200,1,Yes,3,Yes,1,Credit/Debit Card,Cafes
24/10/2024 17:11:33,user338@example.com,User 338,user338@example.com,35-44,Non-binary/Other,Monthly,Beverages,Late Night (After 10 PM),More than ₹1000,4,No,1,Yes,5,"Wallet (e.g., Paytm, Amazon Pay)",Dine restaurant
24/10/2024 17:11:33,user339@example.com,User 339,user339@example.com,18-24,Male,Occasionally,Beverages,Late Night (After 10 PM),₹200 - ₹500,3,No,3,No,4,Net Banking,Dine restaurant
24/10/2024 17:11:34,user340@example.com,User 340,user340@example.com,45-54,Male,Occasionally,Chinese Cuisine,Lunch (12 PM - 3 PM),₹200 - ₹500,5,No,3,Yes,2,Net Banking,Dine restaurant
24/10/2024 17:11:34,user341@example.com,User 341,user341@example.com,35-44,Female,Monthly,Chinese Cuisine,Breakfast (6 AM - 10 AM),More than ₹1000,3,Yes,3,Yes,1,Cash on Delivery,Dine restaurant
24/10/2024 17:11:34,user342@example.com,User 342,user342@example.com,35-44,Prefer not to say,Occasionally,Healthy/Organic,Lunch (12 PM - 3 PM),₹200 - ₹500,3,No,4,No,3,"Wallet (e.g., Paytm, Amazon Pay)",Cafes
24/10/2024 17:11:34,user343@example.com,User 343,user343@example.com,55+,Prefer not to say,Occasionally,Desserts,Breakfast (6 AM - 10 AM),₹500 - ₹1000,3,No,2,Yes,1,Credit/Debit Card,Dine restaurant
24/10/2024 17:11:35,user344@example.com,User 344,user344@example.com,35-44,Non-binary/Other,Daily,Healthy/Organic,Dinner (7 PM - 10 PM),More than ₹1000,1,No,4,No,1,Net Banking,Dine restaurant
24/10/2024 17:11:35,user345@example.com,User 345,user345@example.com,55+,Female,Occasionally,Beverages,Lunch (12 PM - 3 PM),Less than ₹200,5,Yes,4,Yes,2,"UPI (e.g., Google Pay, PhonePe)",Dine restaurant
24/10/2024 17:11:35,user346@example.com,User 346,user346@example.com,35-44,Female,Monthly,Other,Breakfast (6 AM - 10 AM),₹500 - ₹1000,1,Yes,4,Yes,3,Credit/Debit Card,Dine restaurant
24/10/2024 17:11:36,user347@example.com,User 347,user347@example.com,55+,Non-binary/Other,Monthly,Other,Late Night (After 10 PM),₹200 - ₹500,5,No,2,No,3,"Wallet (e.g., Paytm, Amazon Pay)",Cafes
24/10/2024 17:11:36,user348@example.com,User 348,user348@example.com,18-24,Male,Monthly,Chinese Cuisine,Lunch (12 PM - 3 PM),More than ₹1000,2,No,4,No,3,Cash on Delivery,Dine restaurant
24/10/2024 17:11:36,user349@example.com,User 349,user349@example.com,55+,Prefer not to say,Occasionally,Chinese Cuisine,Dinner (7 PM - 10 PM),₹500 - ₹1000,1,Yes,5,No,3,Credit/Debit Card,Dine restaurant
24/10/2024 17:11:36,user350@example.com,User 350,user350@example.com,55+,Male,Monthly,Other,Dinner (7 PM - 10 PM),₹500 - ₹1000,3,Yes,4,Yes,1,Credit/Debit Card,Cafes
24/10/2024 17:11:37,user351@example.com,User 351,user351@example.com,25-34,Male,Occasionally,Healthy/Organic,Breakfast (6 AM - 10 AM),₹200 - ₹500,3,No,5,No,1,Net Banking,Cafes
24/10/2024 17:11:37,user352@example.com,User 352,user352@example.com,18-24,Male,Weekly,Other,Breakfast (6 AM - 10 AM),₹500 - ₹1000,2,Yes,4,No,2,Credit/Debit Card,Cafes
24/10/2024 17:11:37,user353@example.com,User 353,user353@example.com,45-54,Female,Weekly,Italian Cuisine,Lunch (12 PM - 3 PM),₹200 - ₹500,5,No,1,Yes,1,Credit/Debit Card,Cafes
24/10/2024 17:11:37,user354@example.com,User 354,user354@example.com,18-24,Prefer not to say,Occasionally,Other,Dinner (7 PM - 10 PM),More than ₹1000,2,No,1,No,2,Cash on Delivery,Dine restaurant
24/10/2024 17:11:38,user355@example.com,User 355,user355@example.com,35-44,Male,Daily,Healthy/Organic,Lunch (12 PM - 3 PM),₹200 - ₹500,3,No,1,Yes,3,"Wallet (e.g., Paytm, Amazon Pay)",Dine restaurant
24/10/2024 17:11:38,user356@example.com,User 356,user356@example.com,25-34,Prefer not to say,Monthly,Desserts,Dinner (7 PM - 10 PM),₹500 - ₹1000,1,Yes,4,No,5,"UPI (e.g., Google Pay, PhonePe)",Cafes
24/10/2024 17:11:38,user357@example.com,User 357,user357@example.com,35-44,Female,Weekly,Italian Cuisine,Late Night (After 10 PM),₹200 - ₹500,1,Yes,2,Yes,2,Net Banking,Dine restaurant
24/10/2024 17:11:39,user358@example.com,User 358,user358@example.com,18-24,Non-binary/Other,Weekly,Beverages,Late Night (After 10 PM),₹500 - ₹1000,2,Yes,3,No,4,Credit/Debit Card,Cafes
24/10/2024 17:11:39,user359@example.com,User 359,user359@example.com,25-34,Prefer not to say,Occasionally,Italian Cuisine,Breakfast (6 AM - 10 AM),₹500 - ₹1000,4,No,4,Yes,4,"UPI (e.g., Google Pay, PhonePe)",Dine restaurant
24/10/2024 17:11:39,user360@example.com,User 360,user360@example.com,55+,Male,Occasionally,Desserts,Dinner (7 PM - 10 PM),More than ₹1000,4,Yes,5,No,4,Cash on Delivery,Cafes
24/10/2024 17:11:39,user361@example.com,User 361,user361@example.com,35-44,Female,Monthly,Chinese Cuisine,Breakfast (6 AM - 10 AM),More than ₹1000,5,Yes,5,Yes,3,Credit/Debit Card,Cafes
24/10/2024 17:11:40,user362@example.com,User 362,user362@example.com,25-34,Prefer not to say,Weekly,Indian Cuisine,Late Night (After 10 PM),More than ₹1000,2,Yes,5,No,4,"Wallet (e.g., Paytm, Amazon Pay)",Dine restaurant
24/10/2024 17:11:41,user363@example.com,User 363,user363@example.com,18-24,Male,Monthly,Other,Late Night (After 10 PM),₹200 - ₹500,3,Yes,4,Yes,1,Credit/Debit Card,Cafes
24/10/2024 17:11:41,user364@example.com,User 364,user364@example.com,18-24,Male,Weekly,Other,Late Night (After 10 PM),₹200 - ₹500,5,No,2,Yes,1,"Wallet (e.g., Paytm, Amazon Pay)",Cafes
24/10/2024 17:11:41,user365@example.com,User 365,user365@example.com,35-44,Male,Daily,Other,Late Night (After 10 PM),₹200 - ₹500,3,No,5,Yes,4,Net Banking,Cafes
24/10/2024 17:11:42,user366@example.com,User 366,user366@example.com,18-24,Non-binary/Other,Weekly,Indian Cuisine,Late Night (After 10 PM),₹500 - ₹1000,2,No,3,No,1,Cash on Delivery,Cafes
24/10/2024 17:11:42,user367@example.com,User 367,user367@example.com,25-34,Prefer not to say,Daily,Desserts,Dinner (7 PM - 10 PM),More than ₹1000,2,Yes,2,No,5,Cash on Delivery,Cafes
24/10/2024 17:11:42,user368@example.com,User 368,user368@example.com,45-54,Prefer not to say,Weekly,Indian Cuisine,Late Night (After 10 PM),More than ₹1000,2,Yes,4,No,3,Credit/Debit Card,Dine restaurant
24/10/2024 17:11:42,user369@example.com,User 369,user369@example.com,25-34,Male,Weekly,Indian Cuisine,Breakfast (6 AM - 10 AM),More than ₹1000,5,No,5,No,4,"UPI (e.g., Google Pay, PhonePe)",Dine restaurant
24/10/2024 17:11:43,user370@example.com,User 370,user370@example.com,35-44,Male,Weekly,Italian Cuisine,Breakfast (6 AM - 10 AM),Less than ₹200,1,No,5,No,3,Cash on Delivery,Dine restaurant
24/10/2024 17:11:43,user371@example.com,User 371,user371@example.com,55+,Female,Occasionally,Italian Cuisine,Breakfast (6 AM - 10 AM),Less than ₹200,1,Yes,2,Yes,3,Credit/Debit Card,Dine restaurant
24/10/2024 17:11:43,user372@example.com,User 372,user372@example.com,35-44,Female,Occasionally,Other,Breakfast (6 AM - 10 AM),₹200 - ₹500,1,No,2,Yes,4,Cash on Delivery,Cafes
24/10/2024 17:11:44,user373@example.com,User 373,user373@example.com,18-24,Prefer not to say,Daily,Beverages,Late Night (After 10 PM),₹200 - ₹500,5,No,3,Yes,4,"UPI (e.g., Google Pay, PhonePe)",Dine restaurant
24/10/2024 17:11:44,user374@example.com,User 374,user374@example.com,55+,Female,Weekly,Other,Breakfast (6 AM - 10 AM),₹500 - ₹1000,4,Yes,5,No,2,Cash on Delivery,Cafes
24/10/2024 17:11:44,user375@example.com,User 375,user375@example.com,25-34,Male,Weekly,Chinese Cuisine,Dinner (7 PM - 10 PM),Less than ₹200,1,No,2,Yes,5,Credit/Debit Card,Cafes
24/10/2024 17:11:45,user376@example.com,User 376,user376@example.com,45-54,Prefer not to say,Weekly,Desserts,Lunch (12 PM - 3 PM),Less than ₹200,3,No,2,No,3,Net Banking,Dine restaurant
24/10/2024 17:11:45,user377@example.com,User 377,user377@example.com,25-34,Female,Weekly,Desserts,Breakfast (6 AM - 10 AM),Less than ₹200,5,Yes,2,Yes,3,Credit/Debit Card,Cafes
24/10/2024 17:11:45,user378@example.com,User 378,user378@example.com,18-24,Female,Occasionally,Italian Cuisine,Lunch (12 PM - 3 PM),₹500 - ₹1000,3,No,3,No,5,Cash on Delivery,Cafes
24/10/2024 17:11:45,user379@example.com,User 379,user379@example.com,55+,Female,Monthly,Chinese Cuisine,Late Night (After 10 PM),₹500 - ₹1000,5,No,4,No,3,Credit/Debit Card,Dine restaurant
24/10/2024 17:11:46,user380@example.com,User 380,user380@example.com,25-34,Female,Monthly,Italian Cuisine,Late Night (After 10 PM),₹500 - ₹1000,3,Yes,4,Yes,2,Cash on Delivery,Cafes
24/10/2024 17:11:46,user381@example.com,User 381,user381@example.com,18-24,Non-binary/Other,Daily,Indian Cuisine,Dinner (7 PM - 10 PM),More than ₹1000,5,Yes,5,Yes,1,Cash on Delivery,Dine restaurant
24/10/2024 17:11:46,user382@example.com,User 382,user382@example.com,55+,Prefer not to say,Occasionally,Desserts,Dinner (7 PM - 10 PM),More than ₹1000,1,Yes,3,Yes,5,Net Banking,Cafes
24/10/2024 17:11:47,user383@example.com,User 383,user383@example.com,35-44,Prefer not to say,Weekly,Chinese Cuisine,Late Night (After 10 PM),₹200 - ₹500,1,No,5,No,2,Cash on Delivery,Cafes
24/10/2024 17:11:47,user384@example.com,User 384,user384@example.com,35-44,Male,Weekly,Indian Cuisine,Late Night (After 10 PM),Less than ₹200,4,Yes,5,Yes,3,Net Banking,Cafes
24/10/2024 17:11:47,user385@example.com,User 385,user385@example.com,45-54,Female,Daily,Italian Cuisine,Dinner (7 PM - 10 PM),₹500 - ₹1000,5,Yes,4,No,3,"UPI (e.g., Google Pay, PhonePe)",Dine restaurant
24/10/2024 17:11:47,user386@example.com,User 386,user386@example.com,55+,Female,Daily,Indian Cuisine,Dinner (7 PM - 10 PM),More than ₹1000,1,Yes,2,No,5,"Wallet (e.g., Paytm, Amazon Pay)",Dine restaurant
24/10/2024 17:11:48,user387@example.com,User 387,user387@example.com,25-34,Prefer not to say,Weekly,Indian Cuisine,Dinner (7 PM - 10 PM),₹200 - ₹500,4,No,2,No,4,"Wallet (e.g., Paytm, Amazon Pay)",Dine restaurant
